# ------------------------------
# XFoil Interface for Python
# ------------------------------
# 
# Airfoil,naca0018
# Reynolds number,1200000.0
# Ncrit,9.0
# Mach,0.0
# n_node,250
# max_iter, 300
# ------------------------------
# alpha_deg, cl, cd, cm, cpmin, top_xtr, bot_xtr
-6.999999999999992895e-01 -7.707232981920242310e-02 6.975277792662382126e-03 -4.954027244821190834e-04 -7.122727036476135254e-01 1.000000000000000000e+00 1.000000000000000000e+00
-5.999999999999996447e-01 -6.621452420949935913e-02 6.974815856665372849e-03 -3.967976663261651993e-04 -6.991617083549499512e-01 1.000000000000000000e+00 1.000000000000000000e+00
-5.000000000000000000e-01 -5.500236526131629944e-02 6.969064939767122269e-03 -3.624259261414408684e-04 -6.861125826835632324e-01 1.000000000000000000e+00 1.000000000000000000e+00
-3.999999999999985789e-01 -4.415488615632057190e-02 6.963240914046764374e-03 -2.625244960654526949e-04 -6.735044121742248535e-01 1.000000000000000000e+00 1.000000000000000000e+00
-2.999999999999989342e-01 -3.293921425938606262e-02 6.966290995478630066e-03 -2.284111687913537025e-04 -6.607811450958251953e-01 1.000000000000000000e+00 1.000000000000000000e+00
-1.999999999999992895e-01 -2.208025194704532623e-02 6.956051103770732880e-03 -1.308007631450891495e-04 -6.486446857452392578e-01 1.000000000000000000e+00 1.000000000000000000e+00
-9.999999999999964473e-02 -1.098133251070976257e-02 6.961275823414325714e-03 -7.586917490698397160e-05 -6.363857388496398926e-01 1.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 7.718622896391025279e-08 6.953432690352201462e-03 -1.555942219511052826e-08 -6.245365142822265625e-01 1.000000000000000000e+00 1.000000000000000000e+00
1.000000000000014211e-01 1.098136045038700104e-02 6.961273960769176483e-03 7.586297579109668732e-05 -6.363857388496398926e-01 1.000000000000000000e+00 1.000000000000000000e+00
2.000000000000010658e-01 2.208034135401248932e-02 6.956047378480434418e-03 1.307808706769719720e-04 -6.486447453498840332e-01 1.000000000000000000e+00 1.000000000000000000e+00
3.000000000000007105e-01 3.293955326080322266e-02 6.966286804527044296e-03 2.283377834828570485e-04 -6.607813835144042969e-01 1.000000000000000000e+00 1.000000000000000000e+00
4.000000000000003553e-01 4.415533319115638733e-02 6.963235326111316681e-03 2.624255721457302570e-04 -6.735047101974487305e-01 1.000000000000000000e+00 1.000000000000000000e+00
5.000000000000000000e-01 5.500302091240882874e-02 6.969057489186525345e-03 3.622797084972262383e-04 -6.861129999160766602e-01 1.000000000000000000e+00 1.000000000000000000e+00
6.000000000000014211e-01 6.621544063091278076e-02 6.974806077778339386e-03 3.965931828133761883e-04 -6.991623044013977051e-01 1.000000000000000000e+00 1.000000000000000000e+00
7.000000000000010658e-01 7.707358896732330322e-02 6.975267082452774048e-03 4.951209994032979012e-04 -7.122735381126403809e-01 1.000000000000000000e+00 1.000000000000000000e+00
8.000000000000007105e-01 8.821551501750946045e-02 6.988698150962591171e-03 5.415076157078146935e-04 -7.256404757499694824e-01 1.000000000000000000e+00 1.000000000000000000e+00
9.000000000000003553e-01 9.912730753421783447e-02 6.986058782786130905e-03 6.310442695394158363e-04 -7.393007874488830566e-01 1.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+00 1.101370751857757568e-01 7.004206534475088120e-03 7.006851956248283386e-04 -7.530629038810729980e-01 1.000000000000000000e+00 1.000000000000000000e+00
1.100000000000001421e+00 1.211546808481216431e-01 7.002116180956363678e-03 7.715915562584996223e-04 -7.672429084777832031e-01 1.000000000000000000e+00 1.000000000000000000e+00
1.200000000000001066e+00 1.320342421531677246e-01 7.024894468486309052e-03 8.640779415145516396e-04 -7.814447879791259766e-01 1.000000000000000000e+00 1.000000000000000000e+00
1.300000000000000711e+00 1.431493759155273438e-01 7.023168727755546570e-03 9.178620530292391777e-04 -7.961495518684387207e-01 1.000000000000000000e+00 1.000000000000000000e+00
1.400000000000000355e+00 1.540500968694686890e-01 7.041004952043294907e-03 1.007507671602070332e-03 -8.109214305877685547e-01 1.000000000000000000e+00 1.000000000000000000e+00
1.500000000000000000e+00 1.651119887828826904e-01 7.049154490232467651e-03 1.069663441739976406e-03 -8.260749578475952148e-01 1.000000000000000000e+00 1.000000000000000000e+00
1.600000000000001421e+00 1.760370731353759766e-01 7.061625830829143524e-03 1.156304846517741680e-03 -8.414387702941894531e-01 1.000000000000000000e+00 1.000000000000000000e+00
1.700000000000001066e+00 1.870365887880325317e-01 7.080291863530874252e-03 1.227940665557980537e-03 -8.570673465728759766e-01 1.000000000000000000e+00 1.000000000000000000e+00
1.800000000000000711e+00 1.979808807373046875e-01 7.087839767336845398e-03 1.312742941081523895e-03 -8.730390667915344238e-01 1.000000000000000000e+00 1.000000000000000000e+00
1.900000000000000355e+00 2.089123278856277466e-01 7.116494234651327133e-03 1.394651946611702442e-03 -8.891693949699401855e-01 1.000000000000000000e+00 1.000000000000000000e+00
2.000000000000000000e+00 2.198819518089294434e-01 7.119371090084314346e-03 1.476732781156897545e-03 -9.057748317718505859e-01 1.000000000000000000e+00 1.000000000000000000e+00
2.100000000000001421e+00 2.308044731616973877e-01 7.153830491006374359e-03 1.558877294883131981e-03 -9.224879741668701172e-01 1.000000000000000000e+00 1.000000000000000000e+00
2.200000000000001066e+00 2.417330741882324219e-01 7.156294770538806915e-03 1.649519894272089005e-03 -9.396909475326538086e-01 1.000000000000000000e+00 1.000000000000000000e+00
2.300000000000000711e+00 2.527065873146057129e-01 7.186818402260541916e-03 1.723661203868687153e-03 -9.570728540420532227e-01 1.000000000000000000e+00 1.000000000000000000e+00
2.400000000000000355e+00 2.635331749916076660e-01 7.199053652584552765e-03 1.831062952987849712e-03 -9.748344421386718750e-01 1.000000000000000000e+00 1.000000000000000000e+00
2.500000000000000000e+00 2.745394110679626465e-01 7.224548142403364182e-03 1.901242998428642750e-03 -9.928959608078002930e-01 1.000000000000000000e+00 1.000000000000000000e+00
2.600000000000001421e+00 2.852766513824462891e-01 7.247682195156812668e-03 2.022373257204890251e-03 -1.011245369911193848e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.700000000000001066e+00 2.963151037693023682e-01 7.268372457474470139e-03 2.088911132887005806e-03 -1.030009984970092773e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.800000000000000711e+00 3.069625496864318848e-01 7.302444893866777420e-03 2.223432995378971100e-03 -1.048966169357299805e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.900000000000000355e+00 3.180283308029174805e-01 7.318361196666955948e-03 2.287596929818391800e-03 -1.068447947502136230e+00 1.000000000000000000e+00 1.000000000000000000e+00
3.000000000000000000e+00 3.287640213966369629e-01 7.351390551775693893e-03 2.406559186056256294e-03 -1.088210821151733398e+00 1.000000000000000000e+00 1.000000000000000000e+00
3.100000000000001421e+00 3.396778404712677002e-01 7.374898064881563187e-03 2.497269771993160248e-03 -1.108241438865661621e+00 1.000000000000000000e+00 1.000000000000000000e+00
3.200000000000001066e+00 3.505094647407531738e-01 7.405983284115791321e-03 2.599708270281553268e-03 -1.128849267959594727e+00 1.000000000000000000e+00 1.000000000000000000e+00
3.300000000000000711e+00 3.612625002861022949e-01 7.438068743795156479e-03 2.718061208724975586e-03 -1.149462103843688965e+00 1.000000000000000000e+00 1.000000000000000000e+00
3.400000000000000355e+00 3.721905052661895752e-01 7.467608898878097534e-03 2.803691197186708450e-03 -1.170904159545898438e+00 1.000000000000000000e+00 1.000000000000000000e+00
3.500000000000000000e+00 3.827789723873138428e-01 7.508025038987398148e-03 2.950507914647459984e-03 -1.192124247550964355e+00 1.000000000000000000e+00 1.000000000000000000e+00
3.600000000000001421e+00 3.938018381595611572e-01 7.536435965448617935e-03 3.019362222403287888e-03 -1.214394092559814453e+00 1.000000000000000000e+00 1.000000000000000000e+00
3.700000000000001066e+00 4.043394923210144043e-01 7.577399723231792450e-03 3.176661208271980286e-03 -1.236368298530578613e+00 1.000000000000000000e+00 1.000000000000000000e+00
3.800000000000000711e+00 4.153370261192321777e-01 7.612814661115407944e-03 3.247720655053853989e-03 -1.259327173233032227e+00 1.000000000000000000e+00 1.000000000000000000e+00
3.900000000000000355e+00 4.259124398231506348e-01 7.648122031241655350e-03 3.401975380256772041e-03 -1.282184004783630371e+00 1.000000000000000000e+00 1.000000000000000000e+00
4.000000000000000000e+00 4.367257654666900635e-01 7.692613173276185989e-03 3.504907246679067612e-03 -1.305635213851928711e+00 1.000000000000000000e+00 1.000000000000000000e+00
4.100000000000001421e+00 4.474150240421295166e-01 7.726827170699834824e-03 3.638805123046040535e-03 -1.329488158226013184e+00 1.000000000000000000e+00 1.000000000000000000e+00
4.200000000000001066e+00 4.580359458923339844e-01 7.780186831951141357e-03 3.775508841499686241e-03 -1.353380560874938965e+00 1.000000000000000000e+00 1.000000000000000000e+00
4.300000000000000711e+00 4.688439667224884033e-01 7.814052514731884003e-03 3.887184429913759232e-03 -1.378274798393249512e+00 1.000000000000000000e+00 1.000000000000000000e+00
4.400000000000000355e+00 4.793142974376678467e-01 7.872901856899261475e-03 4.051671829074621201e-03 -1.402862548828125000e+00 1.000000000000000000e+00 1.000000000000000000e+00
4.500000000000000000e+00 4.901867508888244629e-01 7.910387590527534485e-03 4.149050451815128326e-03 -1.428511857986450195e+00 1.000000000000000000e+00 1.000000000000000000e+00
4.600000000000001421e+00 5.006761550903320312e-01 7.962643168866634369e-03 4.315696191042661667e-03 -1.454070925712585449e+00 1.000000000000000000e+00 1.000000000000000000e+00
4.700000000000001066e+00 nan nan nan nan 1.000000000000000000e+00 1.000000000000000000e+00
4.800000000000000711e+00 5.219604969024658203e-01 8.061351254582405090e-03 4.591774195432662964e-03 -1.506741166114807129e+00 1.000000000000000000e+00 1.000000000000000000e+00
4.900000000000000355e+00 5.325070023536682129e-01 8.124293759465217590e-03 4.739846568554639816e-03 -1.533449769020080566e+00 1.000000000000000000e+00 1.000000000000000000e+00
5.000000000000000000e+00 5.431623458862304688e-01 8.170199580490589142e-03 4.879242740571498871e-03 -1.560813903808593750e+00 1.000000000000000000e+00 1.000000000000000000e+00
5.100000000000001421e+00 5.534726381301879883e-01 8.242228999733924866e-03 5.071461666375398636e-03 -1.588225364685058594e+00 1.000000000000000000e+00 1.000000000000000000e+00
5.200000000000001066e+00 5.642576217651367188e-01 8.289725519716739655e-03 5.182307213544845581e-03 -1.616422653198242188e+00 1.000000000000000000e+00 1.000000000000000000e+00
5.300000000000000711e+00 5.745620131492614746e-01 8.355490863323211670e-03 5.383137147873640060e-03 -1.644645094871520996e+00 1.000000000000000000e+00 1.000000000000000000e+00
5.400000000000000355e+00 5.851690769195556641e-01 8.415447548031806946e-03 5.522472318261861801e-03 -1.673655748367309570e+00 1.000000000000000000e+00 1.000000000000000000e+00
5.500000000000000000e+00 5.955735445022583008e-01 8.477923460304737091e-03 5.705199670046567917e-03 -1.702543497085571289e+00 1.000000000000000000e+00 1.000000000000000000e+00
5.600000000000001421e+00 6.059110760688781738e-01 8.548283949494361877e-03 5.896375048905611038e-03 -1.732052803039550781e+00 1.000000000000000000e+00 1.000000000000000000e+00
5.700000000000001066e+00 6.164662241935729980e-01 8.611871860921382904e-03 6.042799912393093109e-03 -1.762247681617736816e+00 1.000000000000000000e+00 1.000000000000000000e+00
